,Date,Price,Open,High,Low,Vol.,Change %
34,09/01/2023,146.23,145.54,146.32,144.44,,0.48%
35,08/31/2023,145.53,146.23,146.26,145.35,,-0.49%
36,08/30/2023,146.24,145.9,146.59,145.55,,0.25%
37,08/29/2023,145.87,146.55,147.38,145.67,,-0.46%
38,08/28/2023,146.54,146.43,146.75,146.26,,0.09%
39,08/25/2023,146.41,145.84,146.65,145.73,,0.37%
40,08/24/2023,145.87,144.84,145.97,144.59,,0.72%
41,08/23/2023,144.83,145.9,145.9,144.54,,-0.72%
42,08/22/2023,145.88,146.18,146.4,145.49,,-0.20%
43,08/21/2023,146.17,145.34,146.41,145.13,,0.55%
44,08/18/2023,145.37,145.86,145.88,144.93,,-0.32%
45,08/17/2023,145.83,146.35,146.57,145.62,,-0.36%
46,08/16/2023,146.35,145.59,146.42,145.3,,0.54%
47,08/15/2023,145.57,145.56,145.88,145.1,,0.02%
48,08/14/2023,145.54,144.99,145.6,144.66,,0.40%
49,08/11/2023,144.96,144.73,145.05,144.42,,0.16%
50,08/10/2023,144.73,143.73,144.83,143.29,,0.70%
51,08/09/2023,143.72,143.38,143.79,142.99,,0.24%
52,08/08/2023,143.37,142.48,143.51,142.4,,0.62%
53,08/07/2023,142.49,141.79,142.62,141.52,,0.52%
54,08/04/2023,141.75,142.57,142.89,141.55,,-0.55%
55,08/03/2023,142.54,143.33,143.9,142.06,,-0.54%
56,08/02/2023,143.32,143.34,143.49,142.24,,0.00%
57,08/01/2023,143.32,142.3,143.56,142.21,,0.73%
58,07/31/2023,142.28,141.0,142.69,140.69,,0.80%
59,07/28/2023,141.15,139.46,141.19,138.07,,1.23%
60,07/27/2023,139.44,140.23,141.34,138.77,,-0.55%
61,07/26/2023,140.21,140.9,141.19,139.93,,-0.49%
62,07/25/2023,140.9,141.47,141.74,140.85,,-0.38%
63,07/24/2023,141.44,141.68,141.82,140.74,,-0.25%
64,07/21/2023,141.79,140.08,141.97,139.75,,1.23%
65,07/20/2023,140.07,139.68,140.51,139.1,,0.29%
66,07/19/2023,139.67,138.84,140.01,138.76,,0.62%
67,07/18/2023,138.81,138.71,139.15,137.7,,0.07%
68,07/17/2023,138.71,138.76,139.42,138.01,,-0.01%
69,07/14/2023,138.73,138.01,139.18,137.24,,0.51%
70,07/13/2023,138.03,138.51,138.97,137.92,,-0.34%
71,07/12/2023,138.5,140.38,140.41,138.16,,-1.33%
72,07/11/2023,140.37,141.35,141.47,140.16,,-0.67%
73,07/10/2023,141.31,142.2,143.01,141.27,,-0.53%
74,07/07/2023,142.07,144.09,144.21,142.07,,-1.38%
75,07/06/2023,144.06,144.65,144.67,143.55,,-0.40%
76,07/05/2023,144.64,144.48,144.76,144.08,,0.13%
77,07/04/2023,144.45,144.71,144.72,144.21,,-0.15%
78,07/03/2023,144.66,144.37,144.96,143.98,,0.24%
79,06/30/2023,144.32,144.77,145.08,144.21,,-0.31%
80,06/29/2023,144.77,144.49,144.92,144.13,,0.21%
81,06/28/2023,144.46,144.04,144.63,143.73,,0.27%
82,06/27/2023,144.07,143.51,144.21,143.27,,0.40%
83,06/26/2023,143.5,143.57,143.73,142.94,,-0.13%
84,06/23/2023,143.68,143.1,143.93,142.76,,0.40%
85,06/22/2023,143.11,141.88,143.26,141.6,,0.87%
86,06/21/2023,141.88,141.48,142.41,141.27,,0.31%
87,06/20/2023,141.44,141.99,142.26,141.21,,-0.38%
88,06/19/2023,141.98,141.8,142.07,141.44,,0.11%
89,06/16/2023,141.82,140.32,141.92,139.85,,1.11%
90,06/15/2023,140.27,140.09,141.52,139.94,,0.13%
91,06/14/2023,140.09,140.21,140.28,139.28,,-0.09%
92,06/13/2023,140.21,139.6,140.32,139.01,,0.44%
93,06/12/2023,139.6,139.4,139.77,139.06,,0.19%
94,06/09/2023,139.34,138.93,139.74,138.75,,0.31%
95,06/08/2023,138.91,140.13,140.24,138.81,,-0.86%
96,06/07/2023,140.11,139.63,140.26,139.02,,0.34%
97,06/06/2023,139.63,139.55,140.01,139.09,,0.06%
98,06/05/2023,139.54,139.99,140.47,139.25,,-0.29%
99,06/02/2023,139.94,138.79,140.09,138.6,,0.83%
100,06/01/2023,138.79,139.35,139.96,138.46,,-0.39%
101,05/31/2023,139.34,139.8,140.39,139.23,,-0.32%
102,05/30/2023,139.79,140.45,140.95,139.57,,-0.46%
103,05/29/2023,140.44,140.68,140.92,140.11,,-0.13%
104,05/26/2023,140.62,140.06,140.74,139.49,,0.41%
105,05/25/2023,140.05,139.48,140.26,138.82,,0.42%
106,05/24/2023,139.46,138.59,139.49,138.23,,0.64%
107,05/23/2023,138.58,138.61,138.91,138.24,,-0.01%
108,05/22/2023,138.6,138.02,138.71,137.49,,0.47%
109,05/19/2023,137.95,138.73,138.74,137.43,,-0.55%
110,05/18/2023,138.71,137.67,138.76,137.29,,0.76%
111,05/17/2023,137.67,136.38,137.72,136.3,,0.95%
112,05/16/2023,136.37,136.12,136.7,135.68,,0.19%
113,05/15/2023,136.11,135.6,136.34,135.6,,0.29%
114,05/12/2023,135.71,134.51,135.77,134.39,,0.87%
115,05/11/2023,134.54,134.35,134.85,133.74,,0.15%
116,05/10/2023,134.34,135.23,135.49,134.11,,-0.64%
117,05/09/2023,135.21,135.1,135.37,134.72,,0.10%
118,05/08/2023,135.08,134.82,135.3,134.64,,0.19%
119,05/05/2023,134.83,134.29,135.13,133.88,,0.42%
120,05/04/2023,134.27,134.7,134.89,133.5,,-0.30%
121,05/03/2023,134.68,136.55,136.63,134.68,,-1.36%
122,05/02/2023,136.53,137.49,137.78,136.31,,-0.69%
123,05/01/2023,137.48,136.29,137.54,136.19,,0.88%
124,04/28/2023,136.28,133.96,136.57,133.37,,1.75%
125,04/27/2023,133.94,133.68,134.21,133.22,,0.21%
126,04/26/2023,133.66,133.72,133.95,133.01,,-0.04%
127,04/25/2023,133.71,134.24,134.49,133.37,,-0.38%
128,04/24/2023,134.22,134.1,134.76,133.89,,0.05%
129,04/21/2023,134.15,134.24,134.51,133.55,,-0.06%
130,04/20/2023,134.23,134.71,134.98,134.01,,-0.34%
131,04/19/2023,134.69,134.12,135.13,133.94,,0.45%
132,04/18/2023,134.09,134.45,134.71,133.86,,-0.28%
133,04/17/2023,134.46,133.83,134.59,133.71,,0.52%
134,04/14/2023,133.77,132.59,133.87,132.16,,0.91%
135,04/13/2023,132.56,133.13,133.41,132.02,,-0.42%
136,04/12/2023,133.12,133.71,134.05,132.74,,-0.40%
137,04/11/2023,133.65,133.61,133.82,132.97,,0.04%
138,04/10/2023,133.6,132.13,133.88,131.83,,1.11%
139,04/07/2023,132.13,131.77,132.38,131.52,,0.28%
140,04/06/2023,131.76,131.32,131.91,130.77,,0.34%
141,04/05/2023,131.31,131.71,131.85,130.63,,-0.29%
142,04/04/2023,131.69,132.41,133.18,131.52,,-0.54%
143,04/03/2023,132.41,132.99,133.76,132.2,,-0.29%
144,03/31/2023,132.79,132.66,133.61,132.58,,0.11%
145,03/30/2023,132.65,132.85,132.98,132.21,,-0.14%
146,03/29/2023,132.84,130.9,132.89,130.76,,1.51%
147,03/28/2023,130.86,131.57,131.62,130.4,,-0.53%
148,03/27/2023,131.56,130.54,131.79,130.49,,0.67%
149,03/24/2023,130.69,130.82,130.95,129.65,,-0.09%
150,03/23/2023,130.81,131.45,131.68,130.32,,-0.48%
151,03/22/2023,131.44,132.51,133.01,131.0,,-0.79%
152,03/21/2023,132.49,131.32,132.64,131.03,,0.90%
153,03/20/2023,131.31,132.49,132.65,130.54,,-0.36%
154,03/17/2023,131.79,133.74,133.78,131.56,,-1.44%
155,03/16/2023,133.72,133.38,133.85,131.72,,0.24%
156,03/15/2023,133.4,134.23,135.13,132.21,,-0.61%
157,03/14/2023,134.22,133.19,134.91,133.03,,0.78%
158,03/13/2023,133.18,134.98,135.04,132.28,,-1.33%
159,03/10/2023,134.98,136.15,137.01,134.11,,-0.85%
160,03/09/2023,136.14,137.35,137.38,135.95,,-0.87%
161,03/08/2023,137.34,137.16,137.92,136.48,,0.15%
162,03/07/2023,137.14,135.93,137.21,135.55,,0.91%
163,03/06/2023,135.91,135.88,136.21,135.37,,0.04%
164,03/03/2023,135.86,136.77,136.79,135.74,,-0.66%
165,03/02/2023,136.76,136.16,137.11,136.01,,0.44%
166,03/01/2023,136.16,136.22,136.48,135.26,,-0.03%
167,02/28/2023,136.2,136.23,136.95,135.74,,0.00%
168,02/27/2023,136.2,136.51,136.57,135.91,,-0.19%
169,02/24/2023,136.46,134.73,136.53,134.06,,1.31%
170,02/23/2023,134.7,134.88,135.38,134.48,,-0.15%
171,02/22/2023,134.9,135.01,135.07,134.36,,-0.07%
172,02/21/2023,134.99,134.26,135.24,134.15,,0.57%
173,02/20/2023,134.23,134.16,134.55,133.92,,0.06%
174,02/17/2023,134.15,133.95,135.13,133.93,,0.16%
175,02/16/2023,133.94,134.15,134.51,133.6,,-0.13%
176,02/15/2023,134.11,133.12,134.36,132.54,,0.75%
177,02/14/2023,133.11,132.41,133.33,131.51,,0.54%
178,02/13/2023,132.4,131.4,132.93,131.3,,0.75%
179,02/10/2023,131.41,131.57,131.88,129.8,,-0.11%
180,02/09/2023,131.56,131.38,131.84,130.34,,0.14%
181,02/08/2023,131.37,131.07,131.55,130.6,,0.24%
182,02/07/2023,131.05,132.65,132.72,130.48,,-1.21%
183,02/06/2023,132.65,132.15,132.91,131.51,,1.13%
184,02/03/2023,131.17,128.66,131.24,128.33,,1.96%
185,02/02/2023,128.65,128.96,129.13,128.08,,-0.22%
186,02/01/2023,128.93,130.09,130.44,128.54,,-0.89%
187,01/31/2023,130.09,130.46,130.54,129.74,,-0.27%
188,01/30/2023,130.44,129.71,130.62,129.2,,0.45%
189,01/27/2023,129.85,130.21,130.28,129.49,,-0.28%
190,01/26/2023,130.21,129.6,130.63,129.02,,0.48%
191,01/25/2023,129.59,130.18,130.6,129.26,,-0.43%
192,01/24/2023,130.15,130.65,131.12,129.73,,-0.39%
193,01/23/2023,130.66,129.51,130.9,129.04,,0.84%
194,01/20/2023,129.57,128.43,130.63,128.35,,0.90%
195,01/19/2023,128.42,128.91,128.96,127.76,,-0.36%
196,01/18/2023,128.88,128.1,131.59,127.57,,0.59%
197,01/17/2023,128.13,128.57,129.15,127.99,,-0.32%
198,01/16/2023,128.54,127.83,128.88,127.22,,0.52%
199,01/13/2023,127.88,129.27,129.43,127.46,,-1.04%
200,01/12/2023,129.22,132.48,132.49,128.87,,-2.45%
201,01/11/2023,132.47,132.26,132.88,132.06,,0.17%
202,01/10/2023,132.25,131.88,132.49,131.38,,0.28%
203,01/09/2023,131.88,131.93,132.67,131.3,,-0.14%
204,01/06/2023,132.07,133.41,134.79,131.99,,-1.00%
205,01/05/2023,133.4,132.63,134.07,131.68,,0.59%
206,01/04/2023,132.62,131.01,132.74,129.93,,1.24%
207,01/03/2023,131.0,130.85,131.41,129.51,,0.21%
208,01/02/2023,130.73,131.13,131.13,130.62,,-0.29%
209,12/30/2022,131.11,133.01,133.1,130.77,,-1.43%
210,12/29/2022,133.01,134.48,134.48,132.88,,-1.09%
211,12/28/2022,134.47,133.49,134.5,133.37,,0.74%
212,12/27/2022,133.48,132.9,133.6,132.63,,0.47%
213,12/26/2022,132.86,132.79,133.23,132.32,,0.05%
214,12/23/2022,132.79,132.37,133.16,132.15,,0.35%
215,12/22/2022,132.33,132.5,132.74,131.64,,-0.11%
216,12/21/2022,132.47,131.73,132.54,131.49,,0.58%
217,12/20/2022,131.7,136.9,137.48,130.57,,-3.78%
218,12/19/2022,136.88,136.05,137.18,135.75,,0.14%
219,12/16/2022,136.69,137.77,137.85,136.29,,-0.78%
220,12/15/2022,137.76,135.48,138.18,135.24,,1.69%
221,12/14/2022,135.47,135.59,136.0,134.59,,-0.07%
222,12/13/2022,135.57,137.68,137.98,134.66,,-1.52%
223,12/12/2022,137.66,136.6,137.86,136.51,,0.81%
224,12/09/2022,136.56,136.66,136.91,135.6,,-0.07%
225,12/08/2022,136.65,136.63,137.25,136.24,,0.04%
226,12/07/2022,136.6,137.06,137.87,136.21,,-0.33%
227,12/06/2022,137.05,136.76,137.48,135.96,,0.23%
228,12/05/2022,136.74,134.55,136.88,134.12,,1.82%
229,12/02/2022,134.3,135.29,135.99,133.62,,-0.72%
230,12/01/2022,135.27,138.07,138.12,135.21,,-2.00%
231,11/30/2022,138.03,138.71,139.91,137.65,,-0.47%
232,11/29/2022,138.68,138.96,139.36,137.87,,-0.19%
233,11/28/2022,138.94,139.34,139.43,137.49,,-0.12%
234,11/25/2022,139.1,138.63,139.61,138.36,,0.35%
235,11/24/2022,138.61,139.6,139.65,138.05,,-0.70%
236,11/23/2022,139.59,141.26,141.63,139.16,,-1.17%
237,11/22/2022,141.24,142.14,142.25,141.08,,-0.62%
238,11/21/2022,142.12,140.29,142.27,140.16,,1.26%
239,11/18/2022,140.35,140.2,140.51,139.63,,0.12%
240,11/17/2022,140.18,139.55,140.76,138.88,,0.45%
241,11/16/2022,139.55,139.29,140.3,138.73,,0.19%
242,11/15/2022,139.29,139.9,140.63,137.68,,-0.42%
243,11/14/2022,139.88,138.54,140.8,138.47,,0.79%
244,11/11/2022,138.79,141.01,142.49,138.46,,-1.53%
245,11/10/2022,140.95,146.46,146.61,140.2,,-3.75%
246,11/09/2022,146.44,145.69,146.82,145.17,,0.54%
247,11/08/2022,145.66,146.63,146.96,145.31,,-0.65%
248,11/07/2022,146.62,147.15,147.59,146.09,,0.02%
249,11/04/2022,146.59,148.26,148.41,146.55,,-1.13%
250,11/03/2022,148.27,147.9,148.46,147.11,,0.25%
251,11/02/2022,147.9,148.29,148.38,145.68,,-0.26%
252,11/01/2022,148.28,148.71,148.83,146.99,,-0.29%
253,10/31/2022,148.71,147.76,148.86,147.55,,0.85%
254,10/28/2022,147.45,146.29,147.9,145.99,,0.81%
255,10/27/2022,146.27,146.37,146.95,145.11,,-0.05%
256,10/26/2022,146.35,147.93,148.42,146.22,,-1.05%
257,10/25/2022,147.91,148.98,149.1,147.52,,-0.70%
258,10/24/2022,148.96,147.57,149.7,145.63,,0.89%
259,10/21/2022,147.64,150.15,151.96,146.21,,-1.67%
260,10/20/2022,150.14,149.88,150.3,149.55,,0.17%
261,10/19/2022,149.89,149.27,149.91,149.1,,0.42%
262,10/18/2022,149.26,149.02,149.35,148.67,,0.15%
263,10/17/2022,149.03,148.45,149.09,148.42,,0.19%
264,10/14/2022,148.74,147.2,148.88,147.09,,1.03%
265,10/13/2022,147.22,146.91,147.68,146.5,,0.21%
266,10/12/2022,146.91,145.86,147.01,145.73,,0.72%
267,10/11/2022,145.86,145.68,145.91,145.42,,0.12%
268,10/10/2022,145.68,145.35,145.88,145.23,,0.24%
269,10/07/2022,145.33,145.13,145.46,144.71,,0.14%
270,10/06/2022,145.12,144.65,145.15,144.37,,0.34%
271,10/05/2022,144.63,144.13,144.86,143.52,,0.37%
272,10/04/2022,144.09,144.54,144.95,143.89,,-0.30%
273,10/03/2022,144.53,144.61,145.22,144.15,,-0.15%
274,09/30/2022,144.75,144.46,144.84,144.2,,0.21%
275,09/29/2022,144.45,144.13,144.81,144.05,,0.20%
276,09/28/2022,144.16,144.77,144.87,143.9,,-0.41%
277,09/27/2022,144.76,144.76,144.92,144.06,,0.01%
278,09/26/2022,144.75,143.4,144.8,143.27,,1.00%
279,09/23/2022,143.32,142.38,143.48,141.76,,0.68%
280,09/22/2022,142.35,144.05,145.91,140.35,,-1.17%
281,09/21/2022,144.04,143.74,144.71,143.34,,0.22%
282,09/20/2022,143.72,143.21,143.93,142.94,,0.36%
283,09/19/2022,143.2,142.96,143.65,142.65,,0.20%
284,09/16/2022,142.91,143.51,143.7,142.83,,-0.43%
285,09/15/2022,143.52,143.16,143.82,142.79,,0.26%
286,09/14/2022,143.15,144.59,144.96,142.55,,-0.97%
287,09/13/2022,144.55,142.85,144.7,141.84,,1.20%
288,09/12/2022,142.83,142.25,143.51,142.15,,0.22%
289,09/09/2022,142.52,144.12,144.13,141.5,,-1.09%
290,09/08/2022,144.09,143.73,144.57,143.32,,0.27%
291,09/07/2022,143.7,142.8,145.0,142.72,,0.64%
292,09/06/2022,142.79,140.62,143.09,140.24,,1.56%
293,09/05/2022,140.59,140.18,140.68,140.08,,0.28%
294,09/02/2022,140.2,140.21,140.81,139.87,,0.00%
295,09/01/2022,140.2,138.97,140.24,138.92,,0.89%
296,08/31/2022,138.96,138.8,139.01,138.26,,0.12%
297,08/30/2022,138.79,138.71,139.08,138.04,,0.07%
298,08/29/2022,138.69,137.65,139.01,137.55,,0.85%
299,08/26/2022,137.52,136.51,137.57,136.29,,0.75%
300,08/25/2022,136.5,137.12,137.21,136.32,,-0.44%
301,08/24/2022,137.11,136.79,137.26,136.17,,0.24%
302,08/23/2022,136.78,137.49,137.72,135.81,,-0.50%
303,08/22/2022,137.47,136.88,137.66,136.7,,0.39%
304,08/19/2022,136.93,135.9,137.24,135.71,,0.77%
305,08/18/2022,135.88,135.02,135.91,134.65,,0.64%
306,08/17/2022,135.01,134.24,135.51,133.9,,0.60%
307,08/16/2022,134.21,133.3,134.69,132.94,,0.67%
308,08/15/2022,133.32,133.45,133.6,132.55,,-0.12%
309,08/12/2022,133.48,133.04,133.9,132.88,,0.36%
310,08/11/2022,133.0,132.9,133.32,131.73,,0.10%
311,08/10/2022,132.87,135.15,135.31,132.02,,-1.67%
312,08/09/2022,135.13,135.01,135.22,134.66,,0.10%
313,08/08/2022,135.0,135.01,135.59,134.35,,0.02%
314,08/05/2022,134.97,132.87,135.51,132.51,,1.60%
315,08/04/2022,132.85,133.85,134.43,132.76,,-0.75%
316,08/03/2022,133.86,133.17,134.55,132.28,,0.53%
317,08/02/2022,133.16,131.62,133.19,130.4,,1.18%
318,08/01/2022,131.61,133.23,133.57,131.6,,-1.19%
319,07/29/2022,133.19,134.27,134.68,132.51,,-0.81%
320,07/28/2022,134.28,136.57,136.6,134.2,,-1.66%
321,07/27/2022,136.55,136.93,137.48,136.32,,-0.26%
322,07/26/2022,136.91,136.7,136.98,136.27,,0.18%
323,07/25/2022,136.66,136.07,136.8,135.89,,0.45%
324,07/22/2022,136.05,137.38,137.97,135.57,,-0.96%
325,07/21/2022,137.37,138.24,138.89,137.29,,-0.60%
326,07/20/2022,138.2,138.18,138.38,137.9,,0.01%
327,07/19/2022,138.18,138.13,138.4,137.38,,0.04%
328,07/18/2022,138.12,138.54,138.59,137.89,,-0.30%
329,07/15/2022,138.53,138.96,139.13,138.39,,-0.27%
330,07/14/2022,138.9,137.43,139.4,137.33,,1.08%
331,07/13/2022,137.42,136.88,137.88,136.68,,0.41%
332,07/12/2022,136.86,137.44,137.54,136.48,,-0.41%
333,07/11/2022,137.42,136.02,137.76,135.99,,0.98%
334,07/08/2022,136.08,136.02,136.58,135.33,,0.07%
335,07/07/2022,135.98,135.96,136.24,135.54,,0.04%
336,07/06/2022,135.93,135.88,136.01,134.95,,0.04%
337,07/05/2022,135.87,135.71,136.38,135.52,,0.13%
338,07/04/2022,135.69,135.32,135.79,134.78,,0.37%
339,07/01/2022,135.19,135.73,135.99,134.74,,-0.40%
340,06/30/2022,135.73,136.59,136.82,135.55,,-0.62%
341,06/29/2022,136.58,136.13,137.01,135.79,,0.34%
342,06/28/2022,136.12,135.46,136.4,135.11,,0.51%
343,06/27/2022,135.43,135.12,135.56,134.51,,0.19%
344,06/24/2022,135.17,134.95,135.41,134.35,,0.18%
345,06/23/2022,134.93,136.26,136.26,134.26,,-0.98%
346,06/22/2022,136.26,136.65,136.72,135.68,,-0.26%
347,06/21/2022,136.61,135.1,136.71,134.92,,1.13%
348,06/20/2022,135.08,134.9,135.45,134.54,,0.09%
349,06/17/2022,134.96,132.21,135.44,132.16,,2.09%
350,06/16/2022,132.2,133.84,134.68,131.49,,-1.22%
351,06/15/2022,133.83,135.48,135.6,133.5,,-1.21%
352,06/14/2022,135.47,134.43,135.49,133.87,,0.80%
353,06/13/2022,134.4,134.38,135.19,133.59,,-0.01%
354,06/10/2022,134.42,134.35,134.49,133.36,,0.07%
355,06/09/2022,134.33,134.27,134.56,133.18,,0.07%
356,06/08/2022,134.24,132.57,134.49,132.57,,1.25%
357,06/07/2022,132.58,131.88,133.01,131.86,,0.54%
358,06/06/2022,131.87,130.85,132.02,130.43,,0.77%
359,06/03/2022,130.86,129.85,130.99,129.68,,0.79%
360,06/02/2022,129.83,130.12,130.24,129.51,,-0.22%
361,06/01/2022,130.11,128.65,130.2,128.63,,1.11%
362,05/31/2022,128.68,127.57,128.9,127.53,,0.89%
363,05/30/2022,127.55,127.07,127.83,126.86,,0.35%
364,05/27/2022,127.11,127.14,127.27,126.67,,-0.02%
365,05/26/2022,127.14,127.33,127.59,126.55,,-0.13%
366,05/25/2022,127.31,126.82,127.51,126.64,,0.40%
367,05/24/2022,126.8,127.89,128.09,126.36,,-0.84%
368,05/23/2022,127.87,127.93,128.07,127.14,,0.02%
369,05/20/2022,127.85,127.82,128.31,127.53,,0.04%
370,05/19/2022,127.8,128.23,128.96,127.03,,-0.33%
371,05/18/2022,128.22,129.38,129.54,128.01,,-0.90%
372,05/17/2022,129.39,129.18,129.79,128.82,,0.18%
373,05/16/2022,129.16,129.27,129.64,128.7,,-0.02%
374,05/13/2022,129.19,128.35,129.46,128.25,,0.68%
375,05/12/2022,128.32,129.9,130.06,127.51,,-1.26%
376,05/11/2022,129.96,130.45,130.82,129.45,,-0.36%
377,05/10/2022,130.43,130.26,130.58,129.8,,0.14%
378,05/09/2022,130.25,130.51,131.36,130.12,,-0.24%
379,05/06/2022,130.56,130.18,130.82,130.09,,0.33%
380,05/05/2022,130.13,129.07,130.57,128.75,,0.82%
381,05/04/2022,129.07,130.1,130.39,128.63,,-0.79%
382,05/03/2022,130.1,130.13,130.3,129.7,,-0.03%
383,05/02/2022,130.14,129.77,130.49,129.61,,0.24%
384,04/29/2022,129.83,130.87,130.96,129.31,,-0.78%
385,04/28/2022,130.85,128.43,131.26,128.34,,1.89%
386,04/27/2022,128.42,127.22,128.6,126.94,,0.94%
387,04/26/2022,127.22,128.15,128.23,127.03,,-0.70%
388,04/25/2022,128.12,128.6,128.88,127.52,,-0.34%
389,04/22/2022,128.56,128.38,129.12,127.74,,0.13%
390,04/21/2022,128.39,127.89,128.71,127.8,,0.40%
391,04/20/2022,127.88,128.91,129.41,127.46,,-0.79%
392,04/19/2022,128.9,127.0,128.99,126.96,,1.52%
393,04/18/2022,126.97,126.43,127.01,126.25,,0.49%
394,04/15/2022,126.35,125.87,126.69,125.86,,0.39%
395,04/14/2022,125.86,125.67,126.03,125.08,,0.16%
396,04/13/2022,125.66,125.36,126.32,125.35,,0.25%
397,04/12/2022,125.35,125.36,125.77,124.78,,0.00%
398,04/11/2022,125.35,124.06,125.79,124.0,,0.83%
399,04/08/2022,124.32,123.93,124.69,123.67,,0.32%
400,04/07/2022,123.92,123.79,124.01,123.47,,0.11%
401,04/06/2022,123.79,123.61,124.07,123.47,,0.15%
402,04/05/2022,123.6,122.81,123.68,122.38,,0.67%
403,04/04/2022,122.78,122.64,122.96,122.26,,0.24%
404,04/01/2022,122.49,121.67,123.04,121.67,,0.68%
405,03/31/2022,121.66,121.88,122.46,121.28,,-0.11%
406,03/30/2022,121.8,122.86,123.21,121.31,,-0.85%
407,03/29/2022,122.84,123.71,124.31,121.98,,-0.86%
408,03/28/2022,123.91,121.97,125.11,121.96,,1.52%
409,03/25/2022,122.06,122.36,122.44,121.18,,-0.22%
410,03/24/2022,122.33,121.15,122.42,120.95,,0.97%
411,03/23/2022,121.15,120.79,121.42,120.59,,0.29%
412,03/22/2022,120.8,119.47,121.04,119.43,,1.11%
413,03/21/2022,119.47,119.17,119.51,119.07,,0.25%
414,03/18/2022,119.17,118.6,119.41,118.46,,0.49%
415,03/17/2022,118.59,118.72,119.03,118.36,,-0.11%
416,03/16/2022,118.72,118.31,119.14,118.17,,0.37%
417,03/15/2022,118.28,118.18,118.46,117.71,,0.08%
418,03/14/2022,118.18,117.34,118.23,117.3,,0.77%
419,03/11/2022,117.28,116.14,117.37,116.1,,0.99%
420,03/10/2022,116.13,115.83,116.21,115.81,,0.27%
421,03/09/2022,115.82,115.68,115.96,115.56,,0.14%
422,03/08/2022,115.66,115.32,115.8,115.26,,0.32%
423,03/07/2022,115.29,114.82,115.49,114.79,,0.44%
424,03/04/2022,114.78,115.46,115.56,114.64,,-0.59%
425,03/03/2022,115.46,115.53,115.82,115.38,,-0.03%
426,03/02/2022,115.5,114.9,115.7,114.79,,0.53%
427,03/01/2022,114.89,115.0,115.3,114.69,,-0.09%
428,02/28/2022,114.99,114.98,115.79,114.86,,-0.49%
429,02/25/2022,115.56,115.54,115.78,115.14,,0.03%
430,02/24/2022,115.52,114.99,115.71,114.4,,0.48%
431,02/23/2022,114.97,115.08,115.21,114.92,,-0.10%
432,02/22/2022,115.08,114.74,115.25,114.5,,0.30%
433,02/21/2022,114.74,114.93,115.13,114.71,,-0.23%
434,02/18/2022,115.0,114.93,115.31,114.79,,0.06%
435,02/17/2022,114.93,115.5,115.54,114.85,,-0.46%
436,02/16/2022,115.46,115.64,115.8,115.35,,-0.14%
437,02/15/2022,115.62,115.54,115.89,115.25,,0.08%
438,02/14/2022,115.53,115.28,115.76,115.0,,0.10%
439,02/11/2022,115.41,116.01,116.18,115.01,,-0.51%
440,02/10/2022,116.0,115.5,116.35,115.47,,0.44%
441,02/09/2022,115.49,115.55,115.68,115.32,,-0.04%
442,02/08/2022,115.54,115.1,115.64,115.05,,0.36%
443,02/07/2022,115.12,115.22,115.39,114.91,,-0.07%
444,02/04/2022,115.2,114.97,115.44,114.77,,0.22%
445,02/03/2022,114.95,114.46,115.0,114.32,,0.45%
446,02/02/2022,114.44,114.72,114.81,114.15,,-0.24%
447,02/01/2022,114.71,115.13,115.21,114.57,,-0.34%
448,01/31/2022,115.1,115.23,115.61,114.92,,-0.12%
449,01/28/2022,115.24,115.36,115.69,115.11,,-0.09%
450,01/27/2022,115.34,114.64,115.5,114.46,,0.62%
451,01/26/2022,114.63,113.89,114.71,113.77,,0.68%
452,01/25/2022,113.86,113.97,114.17,113.67,,-0.05%
453,01/24/2022,113.92,113.66,114.01,113.47,,0.21%
454,01/21/2022,113.68,114.11,114.17,113.6,,-0.36%
455,01/20/2022,114.09,114.32,114.56,113.96,,-0.20%
456,01/19/2022,114.32,114.61,114.79,114.21,,-0.25%
457,01/18/2022,114.61,114.64,115.07,114.44,,0.01%
458,01/17/2022,114.6,114.21,114.66,114.13,,0.35%
459,01/14/2022,114.2,114.19,114.27,113.48,,0.03%
460,01/13/2022,114.17,114.65,114.71,114.0,,-0.40%
461,01/12/2022,114.63,115.29,115.48,114.38,,-0.56%
462,01/11/2022,115.28,115.21,115.69,115.12,,0.07%
463,01/10/2022,115.2,115.64,115.86,115.04,,-0.30%
464,01/07/2022,115.55,115.83,116.05,115.51,,-0.23%
465,01/06/2022,115.82,116.13,116.19,115.63,,-0.24%
466,01/05/2022,116.1,116.15,116.25,115.61,,-0.03%
467,01/04/2022,116.14,115.33,116.36,115.29,,0.71%
468,01/03/2022,115.32,115.1,115.38,114.96,,0.21%
469,12/31/2021,115.08,115.07,115.2,115.0,,0.02%
470,12/30/2021,115.06,114.96,115.21,114.93,,0.10%
471,12/29/2021,114.94,114.82,115.04,114.67,,0.11%
472,12/28/2021,114.81,114.87,114.96,114.71,,-0.02%
473,12/27/2021,114.83,114.39,114.93,114.3,,0.37%
474,12/24/2021,114.41,114.38,114.52,114.29,,0.03%
475,12/23/2021,114.37,114.1,114.48,114.07,,0.23%
476,12/22/2021,114.11,114.11,114.38,113.94,,0.03%
477,12/21/2021,114.08,113.6,114.23,113.55,,0.44%
